,MAE,time,number_found_eq
0,0.008605099115080447,15.938030004501343,1.0
1,0.008605099115080447,15.929222822189331,1.0
2,0.008605099115080447,16.06204843521118,2.0
3,0.008605099115080447,15.987407684326172,2.0
4,0.008605099115080447,15.992305278778076,2.0
5,0.008605099115080447,16.000967741012573,3.0
6,0.008605099115080447,15.97644853591919,1.0
7,0.008605099115080447,15.925607204437256,3.0
8,0.00899725938902269,15.861918926239014,1.0
9,0.008605099115080447,16.443583488464355,2.0
