,MAE,time,number_found_eq
0,0.008605099115080447,15.949697494506836,3
1,0.008605099115080447,16.231424808502197,2
2,,16.06694483757019,0
3,0.008605099115080447,16.18870520591736,2
4,0.008605099115080447,16.02899718284607,2
5,0.008605099115080447,15.954775094985962,2
6,0.04229848814674988,16.071594715118408,1
7,0.008605099115080447,15.970134258270264,2
8,0.008605099115080447,16.309213399887085,3
9,0.04229848814674988,15.97420072555542,1
