,MAE,time,number_found_eq
0,,796.6805832386017,0
1,0.00011834458352809607,683.1719999313354,1
2,,1153.071191072464,0
3,0.00011834458352814048,672.778048992157,1
4,,724.5491116046906,0
5,0.00011834458352825705,720.8329751491547,2
6,,704.6835370063782,0
7,,719.0644111633301,0
8,0.00011834458352814603,750.9234547615051,1
9,,594.7998785972595,0
