,MAE,time,number_found_eq
0,,438.468425989151,0
1,,451.3740210533142,0
2,0.00011834458352806276,439.2651731967926,1
3,0.0001183445835282848,454.2955355644226,2
4,0.00114953497037924,474.5933654308319,1
5,0.0001183445835282515,452.4731903076172,1
6,0.00011834458352828203,457.9974594116211,1
7,,440.5706443786621,0
8,,462.7671527862549,0
9,,456.51770544052124,0
