,MAE,time,number_found_eq
0,0.00390236766338202,409.99273467063904,7.0
1,0.0039023676633815735,377.7456064224243,5.0
2,0.00390236766338202,383.82841086387634,5.0
3,0.00390236766338202,394.6194038391113,6.0
4,0.00390236766338202,372.0965828895569,7.0
5,0.00390236766338202,378.1855103969574,7.0
6,0.0039023676633815735,409.03599882125854,7.0
7,0.00390236766338202,377.4646954536438,7.0
8,0.00390236766338202,360.41994166374207,5.0
9,0.0031069592109729555,371.5301048755646,6.0
