,MAE,time,number_found_eq
0,0.004873983791924671,26.343835830688477,1
1,,27.304176092147827,0
2,0.004789722856675064,25.98057746887207,2
3,0.004873983791924671,25.713772535324097,1
4,0.004789722856675064,25.719050645828247,2
5,0.0047897228566754525,25.61875605583191,1
6,0.0047897228566754525,25.645840167999268,1
7,0.004789722856675064,25.813448667526245,2
8,0.0047897228566754525,25.81037473678589,2
9,,25.800714254379272,0
