,MAE,time,number_found_eq
0,0.013382619041672442,15.56377911567688,1.0
1,0.0009671454356510058,16.941503286361694,3.0
2,0.0009671454356510058,17.505116939544678,3.0
3,0.013382619041672442,15.856035470962524,1.0
4,0.013377408331396326,16.606189489364624,2.0
5,0.013377408331396326,15.857197523117065,3.0
6,0.0009671454356510058,18.2448468208313,4.0
7,0.013377408331396326,15.698214769363403,1.0
8,0.013377408331396326,17.67713451385498,1.0
9,0.013377408331396326,16.293814420700073,2.0
