,MAE,time,number_found_eq
0,0.013377408331396326,17.199809551239014,3.0
1,0.013382619041672442,15.942278861999512,2.0
2,0.0008664280960434047,16.05460476875305,2.0
3,0.0008664280960434047,15.828617811203003,2.0
4,0.013377408331396326,15.753673315048218,3.0
5,0.0008664280960434047,16.6636004447937,5.0
6,0.0009683653738633851,15.687382459640503,2.0
7,0.0009671454356510058,16.744874715805054,3.0
8,0.0008668014633298404,15.766824722290039,4.0
9,0.013377408331396326,15.683837652206421,1.0
